id,newspaper_id,content,label,isTrain,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,average_label
1619,53,"Năm 2011 , Qaddafi bị_giết trong cuộc chiến_tranh Libya , cựu Bộ_trưởng Tư_pháp Libya Mustafa Abdul Jalil đã tuyên_bố thừa_nhận chính Qaddafi đã đã lệnh đặt bom trên chiếc máy_bay này",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1620,53,"Một số_nhà phân_tích chính_trị cho_rằng việc Tổng_thống Trump tuyên_bố về khả_năng  một số_phần_tử bất_hảo  đứng sau vụ giết_hại nhà_báo Khashoggi có_thể là một gợi_ý để giải_quyết vấn_đề theo kịch_bản vụ khủng_bố làm_nổ chiếc máy_bay của hãng Pan Am",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,53,"Việc nhà_báo Khashoggi bị giết_hại trên lãnh_thổ Thổ Nhĩ_Kỳ đang gây căng_thẳng trong quan_hệ giữa Ả rập Saudi với Mỹ và Thổ Nhĩ Kỳ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1622,53,"   Đây là vụ vi_phạm hết_sức nghiêm trọng quyền con_người , luật_pháp quốc_tế và độc_lập chủ_quyền của Thổ Nhĩ Kỳ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,53,"   Quốc_hội Mỹ và cộng_đồng quốc_tế đang gây_sức_ép với Tổng_thống Trump để có các biện_pháp trừng_phạt nghiêm_khắc đối_với Ả rập Saudi ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1624,53,"Ông Trump đang ở trong tình_thế hết_sức khó_khăn  trên đe dưới búa  khi cuộc_bầu_cử giữa nhiệm_kỳ đang tới gần",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1626,54,"Sau_khi thủ_lĩnh băng_cướp Sọ Người Mười Lung bị_bắt , nữ_tướng Nguyễn_Thị_Mùi ( tức Tư Mùi ) lên thay hắn nắm quyền điều_hành băng_cướp này ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,54,"Sau ngày Mười Lung bị_bắt gần một tháng , người kế_nhiệm của Mười Lung cũng đã sa lưới pháp_luật sau khi bắt_cóc và chặt ngón_tay của một ông chủ chành vựa_lúa người Hoa_kiều tại Cái_Răng ( Cần_Thơ ) ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1629,54," Nữ_tướng lên ngôi Theo lời kể của ông Nguyễn_Văn_Ba , quê gốc ở vùng Hậu Giang xưa , sau khi Mười Lung bị giam_giữ để điều_tra , băng_cướp Sọ Người đã mất đi chủ soái ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1630,54,"Theo suy_nghĩ nước không_thể một ngày không có vua , băng_cướp cần phải có người cầm_đầu dẫn_dắt , đám đàn_em còn_lại của Mười Lung đã tập_hợp để bàn tính phương_cách hoạt_động và cả phương_án cứu đại ca_ra khi có thời_cơ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1632,54,"Dù chỉ_là đàn_bà chân yếu tay mềm , nhưng thành_tích của Tư Mùi cũng rất dày_dặn , ả tàn_bạo không kém bất_kỳ tên cướp gian_ác nào",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1634,54,"Tờ Buổi_Sáng thời ấy cho biết  Tư Mùi từng thực_hiện vụ bắt_cóc ông Trịnh_Huy_Kiệt , chủ_nhà_máy ở ngã ba An Trạch ( Ba Xuyên ) ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1635,54,"Cũng chính ả đã chủ_trương bắt_cóc ông Võ Văn Sửu chủ nhà_máy ở Cái Nai ( Cần_Thơ ) nhưng vụ bắt_cóc này không thành ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1637,54,"Từ ngày được tôn lên cầm_đầu băng_cướp , cũng chính nhờ vào thân_phận đàn_bà , Tư Mùi dễ_dàng nhập_vai trá_hình trong lớp người buôn_bán trái_cây , để dễ_dàng tiếp_cận các mục_tiêu đánh cướp ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1642,54,"Nhờ vỏ bọc_đó , những người xung_quanh không hề biết_được âm_mưu của ả và không có một sự_phòng_bị nào ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644,54,"Khi phát_hiện được con_mồi , Tư Mùi sẽ về lên kế_hoạch cùng đồng_bọn tổ_chức đánh cướp , bắt cóc người đòi tiền_chuộc ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1645,54,"Trước_đó , ả đã tìm_hiểu kỹ_lưỡng những thói_quen , nề nếp sinh hoạt của con_mồi để đến_lúc ra_tay thì chỉ có_ăn chắc ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1646,54,"Chính nhờ phương thức_đó , Tư Mùi và đồng_bọn đã tổ_chức nhiều vụ cướp và bắt_cóc người đòi tiền_chuộc trót_lọt , gây bao nỗi hoang_mang cho dân chúng",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1647,54,"Niềm hoan_hỉ vì tên cầm_đầu băng_cướp Sọ Người là Mười Lung bị bắt chưa được bao_lâu , giờ_đây dân_chúng miền Tây lại càng hoang_mang cực độ khi hàng_loạt vụ cướp_bóc rồi bắt_cóc người chặt tay đòi_tiền_chuộc cũng rùng rợn không kém so với lúc Mười Lung chưa bị_bắt ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1648,54,"Chính bằng chiêu cũ này mà người dân và nhà_chức_trách đoán biết_được băng_cướp Sọ Người chưa_hề bị xóa_sổ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,54,"Giả cảnh_sát bắt người     Sự tàn_ác của nữ_tướng_cướp Tư Mùi ngày_càng được khẳng định khi mỗi_ngày ả tiếp_tục sử_dụng chiêu cũ chặt ngón_tay của con_tin gửi kèm với thơ về cho gia_đình nạn_nhân để đòi tiền_chuộc ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1652,54,"Thậm_chí , ả còn gian_manh , quỷ quyệt hơn_cả Mười Lung khi dám ngang_nhiên ngồi xe_díp ( jeep ) đi bắt người để đòi tiền_chuộc ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1653,54,"Các ký_giả tờ Buổi_Sáng thời ấy kể_lại sự_vụ  Hôm_đó , ả Tư Mùi đã cùng các thuộc_hạ của mình mặc quân_phục , cải_trang nhà chức_trách đến bắt cóc ông_chủ chành lúa là một người Hoa_kiều ở Cái_Răng ( Cần_Thơ ) để đem_về động của mình ở Rạch Chanh ( Cái Tắc , Cần_Thơ ngày_nay ) thuộc_ấp Ba_Làng , xã Thạnh Hưng nhốt và đòi_tiền_chuộc của gia_đình nạn_nhân ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,54,"Bằng cách đó , việc bắt_cóc con_tin được thực_hiện gọn_gàng , nhanh_chóng và cũng qua_mắt được nhiều người ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1655,54,"Bởi khi Tư Mùi và đồng_bọn cải trang nhà_chức_trách bắt người , mọi_người xung_quanh cứ nghĩ là nhà chức trách đang thi_hành nhiệm_vụ nên không_ai chú_ý ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1656,54,"Sau_khi bắt_cóc được ông_chủ chành lúa , Tư Mùi cùng đồng_bọn đã giam_giữ ông này trong một khu vườn rậm_rạp ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,54,"Tại địa_điểm giam_giữ con_tin , bọn cướp đã hăm_dọa nạn_nhân nếu rục rịch thì sẽ bị_giết chết ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,54,"Sau khi trấn_áp tinh_thần con_tin với những lời hăm_dọa , nữ tướng cướp cùng các thuộc_hạ đã buộc ông_chủ chành lúa viết thơ báo_tin mình đã bị bắt_cóc và bảo gia_đình mang tiền đi chuộc_mạng ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1665,54,"Nhận tiền , thả người rồi sa lưới Nhận được thơ tống_tiền kèm_theo ngón_tay của ông_chủ chành lúa , vợ_con ông rất lo_lắng ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1666,54,"Trước sự_manh_động của băng_cướp , lo_sợ tính mạng của người_thân không_được bảo_đảm , vì xưa_nay sự_tàn_ác của băng_cướp này thì không ai không_biết , gia_đình nạn_nhân đã vội gom_góp , vay_mượn thêm cho đủ số tiền 100 ngàn đồng đem nạp cho bọn cướp để chuộc_mạng người_thân ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1667,54,"Khi có đủ số tiền bọn cướp đòi , gia_đình ông_chủ chành lúa đến đúng địa_điểm giao_tiền do băng cướp chỉ_định ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1678,54,"Tuy nhà chức_trách ráo_riết truy_tìm những tên còn lại trong băng_cướp nhưng từ_đó về_sau , không_còn thấy bóng_dáng của băng cướp Sọ Người nữa",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1681,55,"Vừa qua , Thủ_tướng Nguyễn_Xuân_Phúc nhận_được đơn của bà Lưu_Thị_Sinh trú tại Thôn 2 , xã Thạch_Đà , huyện Mê_Linh , thành_phố Hà_Nội tố_cáo ông Nguyễn_Đắc Quyền trú tại địa_phương hành_hung bà và đe_dọa giết gia_đình bà",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1682,55,"Về việc này , Thủ_tướng Nguyễn_Xuân_Phúc chỉ_đạo chuyển đơn tố_cáo của bà Lưu_Thị_Sinh đến Chủ_tịch UBND thành_phố Hà_Nội để xem_xét , xử_lý theo quy_định của pháp luật",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1693,56,"Theo Công_an tỉnh Sóc_Trăng , từ năm 2012 đến hết tháng 9/2014 , có 40 vụ_án với 52 bị_can được đình_chỉ điều_tra ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1695,56,"Nguyên_nhân  Không có sự_việc phạm_tội , hành_vi không cấu thành tội_phạm , hết_thời_hạn điều_tra mà không chứng_minh được bị_can đã thực hiện tội_phạm , miễn_trách_nhiệm hình sự",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1696,56,"Hai thanh_niên bị_bắt oan trong vụ_án giết người xảy_ra tại ấp Lâm_Dồ ( huyện Trần_Đề , tỉnh Sóc_Trăng ) Riêng trong năm 2014 đã xảy_ra trường_hợp làm oan 7 thanh niên trong vụ_án giết tài_xế xe_ôm Lý Văn D ở huyện Trần_Đề ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1697,56,"Báo_cáo vụ này , Công_an tỉnh Sóc_Trăng cho_biết nguyên_nhân oan sai là do lực_lượng điều_tra sơ suất , chủ_quan , nóng_vội , áp_lực điều_tra_án Ngoài_ra , cơ_quan này cũng viện lý do là trình_độ , năng_lực của các điều_tra_viên không đồng_đều , một_số điều tra viên mới được bổ_nhiệm chưa có kinh_nghiệm , năng_lực hạn_chế ; lực_lượng điều tra viên còn thiếu , nhất_là đối_với cấp huyện",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1698,56,"Trong khi đó , báo_cáo với đoàn giám_sát của Quốc_hội về vụ oan sai ở Trần_Đề , VKSND tỉnh Sóc_Trăng cho_rằng do kiểm_sát viên ( KSV ) thụ lý vụ việc không thực_hiện đúng quy_chế kiểm_sát điều_tra đã dẫn đến bắt oan 7 thanh niên ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1699,56,"Cơ_quan này cũng viện_lý_do trình_độ , năng_lực của một_số KSV còn hạn chế , chưa thể_hiện hết vai_trò trách_nhiệm ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1700,56,"Sau vụ này , có 2 điều_tra_viên và 1 KSV bị truy_cứu trách_nhiệm hình_sự ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1701,56,"Theo báo Tri_thức trực_tuyến ,  Lý_do làm oan là kiểm sát viên thụ_lý không thực_hiện đúng quy_chế kiểm_sát điều_tra ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1702,56,"Khi có 2 người không nhận_tội , kiểm_sát viên không trực_tiếp lấy lời_khai , không tiến_hành một số hoạt_động điều_tra , không phát_hiện oan sai nên đề_xuất phê_chuẩn khởi_tố , tạm giam 7 bị_can  , báo_cáo của VKS nêu",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1705,56,"Ông Nguyễn_Đình_Quyền ( trái ) , Phó_chủ_nhiệm Ủy_ban Tư_pháp của Quốc_hội làm_việc tại Sóc_Trăng ngày 8/1 Trò_chuyện cùng phóng_viên , ông Trần_Khắc_Tâm ( đại_biểu Quốc_hội tỉnh Sóc_Trăng ) cho_biết vụ_án oan ở huyện Trần_Đề_có 2 điều_tra viên bị khởi_tố về hành_vi Dùng nhục_hình là Triệu_Tuấn_Hưng và Nguyễn_Hoàng_Quân
",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1706,56,"Từ_đó vị đại biểu Quốc_hội này kiến_nghị đoàn giám_sát rút_hết hồ_sơ mà 2 người này tham gia điều_tra để làm rõ xem có thêm người nào bị dùng nhục_hình hay không",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1707,56,"Liên quan vụ_án oan , ngoài ông Quân và ông Hưng còn có nguyên kiểm_sát viên Phạm_Văn_Núi bị khởi_tố nhưng được tại_ngoại về hành vi Thiếu trách_nhiệm gây hậu_quả nghiêm_trọng ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1710,56,"Quá_trình truy tìm thủ_phạm , công_an Sóc_Trăng bắt tạm_giam các nghi can Trần Hol , Thạch Mươl , Trần_Văn_Đỡ , Trần_Cua , Thạch Sô Phách và Khâu Sóc ( cùng ngụ huyện Trần_Đề ) để điều tra hành_vi Giết_người ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1711,56,"Bạn gái của Đỡ là Nguyễn_Thị_Bé_Diễm ( 28 tuổi , nhân_viên quán nhậu ) cũng bị_bắt về hành_vi Không tố_giác tội phạm",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1712,56,"Khi vụ_án sắp kết_thúc điều_tra thì tháng 12/2013 , Lê Thị Mỹ Duyên ( ngụ TP.Rạch Giá , tỉnh Kiên_Giang ) đến cơ_quan công_an tại TP.HCM đầu thú ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1715,56,"Người này thừa_nhận đã thông_đồng với Phan_Thị_Kim_Xuyến ( 16 tuổi , ngụ huyện Trần Đề ) để giết ông D để cướp_tài sản",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,56,"Sau khi di_lý cả 2 về Sóc_Trăng điều_tra làm_rõ , VKSND tỉnh Sóc Trăng ký các quyết_định hủy_bỏ biện_pháp tạm_giam đối_với 7 bị_can đã bắt trước đó và tất_cả được đình_chỉ điều tra",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1717,56,"Ngày 19/8 , Xuyến bị TAND tỉnh Sóc_Trăng phạt 12 năm tù về tội Giết người và Cướp tài_sản ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1718,56,"Đối_với Duyên , lúc xảy_ra vụ_án người này chưa đủ14 tuổi nên quan tố_tụng ở Sóc_Trăng đưa_vào trườnggiáo dưỡng
",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1720,57,"Giới hoàng_gia Saudi Arabia hiện đang tìm_cách phế_truất Thái_tử nối_ngôi Mohammed bin Salman bằng_người em_trai ít tham_vọng hơn ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1721,57,"Theo_đó , tờ_báo Pháp Le Figaro hôm 18/10 đã trích một nguồn_tin ngoại_giao ở Paris cho_hay Hội_đồng Tận_trung Saudi Arabia đã bí_mật gặp_nhau để thảo_luận về sự_mất_tích bí_ẩn của nhà_báo Jamal Khashoggi  người được cho là bị giết_hại tại lãnh_sự quán Saudi Arabia ở Istanbul , Thổ Nhĩ_Kỳ theo_lệnh của Thái tử",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1723,57,"Cụ thể , ông Khashoggi vào lãnh_sự quán hôm 2/10 để lấy giấy_tờ kết_hôn và biến_mất từ ngày đó ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1725,57,"Hôm 18/10 , Tổng_thống Donald Trump xác_nhận rằng thông_tin tình_báo khiến ông tin là Khashoggi đã bị_giết , trừ khi phép màu của tất_cả các phép màu xảy_ra ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1726,57,"Hội đồng Tận_trung Saudi Arabia  bổ_nhiệm Salman làm tân Thái_tử vào năm_ngoái bằng cách phá_vỡ luật nối_ngôi  đang lên kế_hoạch đưa Khalid bin Salman  người hiện là Đại_sứ Saudi ở Mỹ , làm phó Thái tử",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1727,57,"Một nguồn_tin từ Saudi giải_thích với tờ Le Figaro rằng , nếu Khalid được bổ_nhiệm , điều_đó có_nghĩa là Mohammed bin Salman sẽ bị truất quyền nối_ngôi trong những năm tới ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1728,57,"Nhưng quyền_lực vẫn nằm_trong gia_đình Salman",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1729,57,"Theo Le Figaro , Khalid  người nổi_tiếng cả trong và ngoài nước  sẽ dần_dần thay_thế anh trai và cuối_cùng sẽ nối ngôi",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1730,57,"     Khalid ( 28 tuổi ) bay về Riyadh tuần_trước  tờ New York Times cho_biết , nói_thêm rằng người này sẽ không trở_lại Mỹ làm_Đại_sứ nữa ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1732,57,"Tờ Le Figaro lưu_ý , Mohammed tự khiến mình trở_thành kẻ_thù của nhiều người trong Hội_đồng Tận_trung khi phá_vỡ nguyên_tắc giữa những hoàng_tử hạng nhất trong hoàng_tộc để trao_quyền_lực cho con_trai vị vua cuối cùng",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1733,57,"Thái tử Mohammed cũng tạo_ra rất nhiều thù_địch ở bên_trong gia_đình hoàng_tộc Al Saud , trong_đó nhiều thành_viên bị bắt_giữ trong cuộc trấn_áp tham_nhũng của vị Thái_tử này",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1734,57,"Hoàng tử Mutaib bin Abdullah , chỉ_huy Cảnh_sát Quốc_gia Saudi , bị sa_thải năm_ngoái vì không_trung_thành với Thái tử",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1735,57,"Vị Thái_tử trẻ cũng đối mặt với sự_phản_đối mạnh_mẽ ở trong nước vì chiến_dịch đánh bom Yemen , bao_vây Qatar và thân_thiết với Israel",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1736,57,"Liên quan đến sự_biến_mất của nhà_báo Khashoggi , Hoàng_tử Khalid bin Farhan Al Saud  người đang sống lưu_vong ở Đức , nói_với tờ Deutsche Welle hôm 17/10 rằng , Mohammed đã ra_lệnh sát_hại Khashoggi",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1738,57," Tôi không_thể nói rằng nhà_vua Salman trực_tiếp liên_quan , nhưng tôi tin là quyết_định giết_hại được con_trai ông_ta là Mohammed đưa_ra  hoàng_tử Khalid bin Farhan Al Saud nói",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1741,58,"Việc hạn_chế tiếp_xúc được áp_dụng ở thời_điểm chỉ còn 5 ngày nữa là hết thời_gian hoãn thi_hành án tử hình",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1742,58,"Theo tin_tức trên báo Tuổi_Trẻ , sáng_ngày 30/12 , khoảng 10 người là thân_nhân của tử_tù Hồ_Duy_Hải đã đến trại_tạm_giam tại xã Mỹ_Phú , huyện Thủ Thừa ( Long_An ) để thăm_nuôi theo định_kỳ mỗi tháng 1 lần vào ngày cuối tháng",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1743,58,"Tuy nhiên , do lần_này thân_nhân tử_tù Hồ_Duy_Hải được cán bộ trại giam thông_báo không_được vào thăm_nuôi trực_tiếp như những lần_trước mà chỉ được gửi đồ vào nên gia_đình Hải đã bức_xúc phản_ứng tại khu_vực cổng trại giam yêu_cầu cho gặp người thân",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1748,58,"     Đến 13h cùng ngày , gia_đình Hồ_Duy_Hải_vẫn còn tụ_tập ở tại khu vực trại_giam để yêu_cầu cán_bộ trại cho gặp người thân",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1749,58,"        Theo báo Pháp_Luật TP.HCM , lí giải về nguyên_nhân không cho tiếp xúc , ông Hồ_Văn_Phước , Giám_thị Trại_tạm_giam Công_an tỉnh Long_An thông tin  Ngày 30/12 đúng là ngày thăm_nuôi tù_nhân như_thường_lệ ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1751,58,"Nhưng do hiện nay , vụ_án vẫn đang trong giai_đoạn được các cơ_quan ban ngành liên_quan xem xét giải_quyết nên thời_gian này phải hạn_chế cho gia_đình tiếp_xúc với phạm nhân mà chỉ cho_phép gửi đồ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1752,58,"Còn theo ông Lê_Quang_Hùng , Chủ_tịch Hội_đồng_Thi_hành án tỉnh Long An , sau khi hết thời_gian tạm_hoãn thi_hành án , đến_ngày 4/1/2015 tới đây , các cơ_quan trung_ương bao_gồm TAND Tối_cao và KSND Tối_cao sẽ báo_cáo lại vụ việc xem_xét đơn khiếu_nại của gia_đình Hồ_Duy_Hải với Chủ_tịch nước ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1755,58,"Vào ngày 4/12 , trước ngày thi_hành án tử một ngày , Văn phòng Chủ tịch nước đã có văn_bản chỉ_đạo Hội_đồng thi_hành án tạm_hoãn việc thi hành án và yêu_cầu các cấp có thẩm_quyền xem_xét lại toàn_bộ vụ_án để báo_cáo cho Chủ tịch nước vào trước ngày 4/1/2015",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1757,59,"Xích dây vào cổ_con và bắt ăn dưới sàn_nhà , người_mẹ bị cư_dân mạng trên toàn thế_giới chỉ_trích ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1758,59,"Hình_ảnh người_mẹ bạo_hành con_nhỏ được chia_sẻ gây sốc mạng xã_hội ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1762,59,"Cậu bé trần_truồng bị mẹ cột dây vào cổ đang cúi xuống ăn ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1765,59,"Thậm_chí , nhiều người còn lùng_sục địa_chỉ của người_người phụ_nữ trên với ý_định đánh cô_ta một trận",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1769,59,"Đề_nghị cơ_quan chức_năng điều_tra khởi_tố người_mẹ mất nhân_tính ấy để răn_đe chung về hành_vi bạc_đãi , hành_hạ trẻ_em  , tài_khoản MP có_ý kiến",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1772,59,"Theo_đó , người_mẹ tàn_nhẫn bạo_hành con_trai mới 18 tháng tuổi",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1780,59,"Cơ quan chức_năng Philippines xem_xét liệu bố_mẹ của em_bé này có tiếp_tục được nuôi_con nữa hay_không sau sự việc",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1783,60,"Thiện đến hiện_trường vụ tai_nạn để xem thì xảy_ra mâu_thuẫn với Chinh và Anh ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1785,60,"Công_an huyện Khoái_Châu , tỉnh Hưng_Yên cho_biết , vừa tiến_hành bắt_khẩn_cấp 2 đối_tượng Trần_Văn_Chinh , ( 26 tuổi ) và Lê_Văn_Anh , ( 36 tuổi ) , cùng trú tại xã_An Vĩ , huyện Khoái_Châu , tỉnh Hưng_Yên để điều_tra về hành_vi giết người",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1788,60,"     Theo thông_tin ban_đầu trên báo_Công_lý , tối_ngày 3/11 , anh Lê_Văn_Đản ( SN 1991 , trú tại xã Yên_Hòa , huyện Yên_Mỹ ) điều_khiển xe_mô_tô đến thị_trấn Khoái Chấu thì tự đâm vào cột mốc cạnh đường bị_thương nặng",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1789,60,"Sau khi tai_nạn xảy_ra Thiện đến hiện_trường vụ tai_nạn để xem thì xảy_ra mâu_thuẫn với Chinh và Văn Anh",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1793,61,"Một trong_số các đối_tượng nghi_vấn trong vụ mất_tích của nhà_báo Jamal Khashoggi đã chết trong  một tai_nạn ô_tô đáng_ngờ  ở thủ_đô Riyadh , Saudi Arabia ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1795,61," Nhật_báo Yeni Şafak ( Thổ Nhĩ_Kỳ ) ngày 18/10 đưa_tin , người tử_vong là Mashal Saad al  Bostani  trung úy 31 tuổi thuộc Không_lực Hoàng_gia Saudi ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1799,61,"Nguồn tin của tờ_báo Thổ Nhĩ_Kỳ không hé lộ bất_kỳ chi_tiết nào về vụ tai_nạn giao_thông ở Riyadh , cũng_như vai_trò của Bostani trong cái_chết của Khashoggi",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1803,61,"Trong một diễn_biến khác , nhóm điều_tra của Thổ Nhĩ_Kỳ đã rời_khỏi nhà_riêng của tổng lãnh sự Saudi Arabia tại Istanbul , ông Mohammed al  Otaibi , rạng_sáng ngày 18/10 , sau_khi tiến_hành lục_soát và khám_nghiệm trong khoảng 9 giờ đồng hồ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1804,61,"Nhà chức_trách đã thu_được một_số  mẫu  tại_đây , tuy_nhiên chưa có các  mẫu  này chỉ DNA hay máu ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1808,61,"Theo tin của Yeni Şafak hôm 17 , giọng_nói của ông Otaibi cũng xuất_hiện trong các đoạn ghi_âm được cho là đang nằm_trong tay giới_chức Thổ Nhĩ_Kỳ  thu_lại tình_hình cuộc  thẩm_vấn  nhà_báo Khashoggi ngày 210",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1809,61,"Ông Otaibi nói_với những người thẩm_vấn Khashoggi rằng  hãy làm chuyện đó ở bên_ngoài , nếu không tôi sẽ gặp rắc_rối  , và ông bị đe_dọa ngược_lại rằng  hãy im_lặng nếu ông còn muốn sống khi trở_về Saudi Arabia  ",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1812,62,"Tin_tức trên tờ Zing cho_hay , ngày 14/10 , VKSND tỉnh Quảng_Trị đã hoàn_tất cáo_trạng , chuyển hồ_sơ sang TAND cùng cấp để xét_xử Hồ_Chí_Bảo ( 24 tuổi , trú xã Hải_Trạch , huyện Bố_Trạch , tỉnh Quảng_Bình ) hai tội   gồm  Giết_người và Cướp tài sản",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1813,62,"Bảo là hung_thủ sát_hại ông Nguyễn_Văn_Sắt ( 86 tuổi ) và con_dâu ông là chị Hồ_Thị_Tý ( 35 tuổi , cùng ở thị_trấn Khe Sanh , huyện Hướng_Hóa ) , chiều 78 vừa qua",1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
